"item_code","item_name","brand","category1","category2","total_amount","total_sale","first_sale_date","last_sale_date","min_price","max_price","avg_price"
8099,"MARLA ML-702 SIVI SILICI 20 ML","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","5","14.75","2019-05-18 08:43:49","2019-05-18 08:43:49","2.95","2.95","2.95"
3745,"BIZIM M.EV KETCAP 800 GR ACI *12*","BIZIM","GIDA","HAZIR YEMEK-KONSERVE-SALCA","6","20592.00","2019-03-13 16:47:37","2019-03-13 16:47:37","3432.00","3432.00","3432.00"
10084,"BERRAK BAY V YAKA FANILA","BERRAK","EV","TEKSTIL-GIYIM-AKSESUAR","3","20016.00","2019-03-19 08:36:46","2019-03-19 08:36:46","6672.00","6672.00","6672.00"
5583,"ULKER BIZIM TOZ PUD.150 GR KAK.FIN.*24*","ULKER","GIDA","UNLU MAMUL-TATLI","2","3.36","2019-11-14 18:03:57","2019-11-14 18:03:57","1.68","1.68","1.68"
2947,"OYUNCAK 9 PRC KESME MEYVE SETI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","159.25","2019-10-21 08:17:50","2019-10-21 08:17:50","22.75","22.75","22.75"
7110,"DERBY TRAS KOPUGU SPORT 200ML","DERBY","KOZMETIK","YUZ BAKIM","2","7.44","2019-05-16 15:27:08","2019-05-16 15:27:08","3.72","3.72","3.72"
2731,"JIBER COCUK PENYE BOXER 752","JIBER","BEBEK","TEKSTIL-GIYIM-AKSESUAR","1","3264.00","2019-05-20 12:09:38","2019-05-20 12:09:38","3264.00","3264.00","3264.00"
16394,"CANEM SESLI DIREKSIYON","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","13.20","2019-04-09 08:42:29","2019-04-09 08:42:29","3.30","3.30","3.30"
8980,"MESTON TAC MAHAL PIKNIK MASASI","KARO","KARO","KARO","14","490.00","2019-12-04 19:07:52","2019-12-16 08:27:11","35.00","35.00","35.00"
12209,"FIRST KUTU 21,5 GR CILEK *20*","FIRST","SEKERLEME","SAKIZ-SEKERLEME","9","11799.00","2019-12-18 18:12:20","2019-12-18 18:12:20","1311.00","1311.00","1311.00"
6063,"ALGIDA FESTIVAL KARADUT-VAN 750 ML","ALGIDA","SUT","DONDURMA-SUTLU TATLI","10","48.00","2019-07-29 13:01:24","2019-07-29 13:01:24","4.80","4.80","4.80"
6542,"WEE 878 PP.GEN.AGIZ.BIB.150 ML","WEE","BEBEK","BEBE MALZEMELERI","2","22.40","2019-08-23 18:12:20","2019-08-23 18:12:20","11.20","11.20","11.20"
12897,"KOLES.SET*BOYA 66/46 ASK ALEVI","KOLESTON","KOZMETIK","SAC BAKIM","2","34752.00","2019-03-02 13:27:27","2019-03-02 13:27:27","17376.00","17376.00","17376.00"
5021,"MEVSIM GAZOZ PORTAKAL 250 ML*24*","MEVSIM","SOGUK ICECEKLER","GAZLI ICECEK","9","689904.00","2019-04-22 20:37:19","2019-04-22 20:37:19","76656.00","76656.00","76656.00"
15097,"NFC TONIK CANLANDIRICI N/K 200 ML","NIVEA","KOZMETIK","KISISEL BAKIM","7","104496.00","2019-11-07 08:04:50","2019-11-07 08:04:50","14928.00","14928.00","14928.00"
14561,"SOSERO DOMATES KURUSU 300 GR*12*","SOSERO","KAHVALTILIK","SUT-YOGURT-PEYNIR","9","72.36","2019-03-01 21:17:18","2019-03-01 21:17:18","8.04","8.04","8.04"
17622,"UGUR BOCEGI BARBIE BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","2","29.98","2019-07-01 18:27:52","2019-07-01 18:27:52","14.99","14.99","14.99"
23936,"KIRTA.TEMAT TK 107 KALEM 0.7","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","14.00","2019-11-06 08:58:25","2019-11-06 08:58:25","2.00","2.00","2.00"
6625,"DOGUS FORM NANE LIMON 20'LI 40 GR.*12*","DOGUS","CAY-KAHVE-SEKER","GAZSIZ ICECEK","10","59.90","2019-04-02 18:03:57","2019-04-02 18:03:57","5.99","5.99","5.99"
4068,"AYTAC SALAM 180 GR SIPSAK MAC.HIND.*6*","AYTAC","ET","ISLENMIS ET","5","48.75","2019-07-24 08:21:59","2019-07-24 08:21:59","9.75","9.75","9.75"
2181,"NERGIS KAVURMA (BATON) KG.","NERGIS","ET","ISLENMIS ET","1","100.00","2019-02-06 11:39:14","2019-02-06 11:39:14","100.00","100.00","100.00"
1615,"MUDURNU POSETLI BUTUN PILIC","MUDURNU","KUMES","PILIC","12","83808.00","2019-11-07 18:12:20","2019-11-14 09:10:24","6984.00","6984.00","6984.00"
496,"MERSIN BIBER CARLI","BIBER","SEBZE","MALATYA MANAV","1","248268.00","2019-05-05 21:17:18","2019-05-05 21:17:18","248268.00","248268.00","248268.00"
26128,"PEYMAN FINDIK ICI 200 GR *12*","PEYMAN","GIDA","BISKUVI-CEREZ","4","75.80","2019-06-23 08:12:30","2019-06-23 08:12:30","18.95","18.95","18.95"
14713,"PENTI LYCRA FIT KULOTLU CORAP","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","6","19.80","2019-05-30 15:09:28","2019-05-30 15:09:28","3.30","3.30","3.30"
25563,"ELIDOR 700 ML CAN. BELR.KATLR. *16*","ELIDOR","KOZMETIK","DUS-BANYO","4","29808.00","2019-08-18 21:58:38","2019-08-18 21:58:38","7452.00","7452.00","7452.00"
25039,"SHAZILI HAZ.T.KAHV.SEKERLI 11 GR*12*","SHAZILI","SICAK ICECEKLER","GUNLUK ICECEK","8","3.84","2019-06-19 18:00:59","2019-06-19 18:00:59","0.48","0.48","0.48"
17873,"GULSAN HELVA 200 GR KAKAOLU *24*","GULSAN","KAHVALTILIK","GELENEKSEL","5","19.75","2019-10-25 13:54:07","2019-10-25 13:54:07","3.95","3.95","3.95"
14010,"KUM KALEMTRAS 100-1FT","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","3.50","2019-07-10 08:58:10","2019-07-10 08:58:10","0.50","0.50","0.50"
18151,"PRIL 675 GR POW.LIMON *20*","PRIL","DETERJAN","ELDE YIKAMA URUNLERI","3","16.47","2019-02-27 13:52:17","2019-02-27 13:52:17","5.49","5.49","5.49"
8283,"ASK VE GURUR","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","31.60","2019-05-18 20:17:14","2019-05-18 20:17:14","7.90","7.90","7.90"
26286,"AILEDE NUR SOHBETLERI","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","1","7.44","2019-04-29 12:23:39","2019-04-29 12:23:39","7.44","7.44","7.44"
19079,"ULKER 802-7 DANKEK MAG.CIK.100 GR*12*","ULKER","GIDA","BISKUVI-CEREZ","8","7104.00","2019-09-16 16:24:12","2019-09-16 16:24:12","888.00","888.00","888.00"
22243,"MUZIKLI PELUS PANDA 37 CM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","302.25","2019-10-03 08:22:08","2019-10-03 08:22:08","60.45","60.45","60.45"
6808,"TAK-CIKAR PUZZLE IS MAKINALARI 9","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","6","68.70","2019-11-22 08:48:20","2019-11-22 08:48:20","11.45","11.45","11.45"
8338,"GEZER 8038.00 EVA MERDANE TERLIK*12*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","6","77.94","2019-01-13 08:00:17","2019-01-13 08:00:17","12.99","12.99","12.99"
24829,"KUT.PILLI ISIKLI TRANSFORMERS 0315","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","1","1.20","2019-01-22 09:59:11","2019-01-22 09:59:11","1.20","1.20","1.20"
11446,"NERGIS PET COREK OTU 140 GR.*20*","NERGIS","GIDA","TUZ-BAHARAT","5","7860.00","2019-10-18 12:36:00","2019-10-18 12:36:00","1572.00","1572.00","1572.00"
4482,"VIVIDENT ACTIVE Y.NANE CUZDAN 33 GR","VIVIDENT","SEKERLEME","SAKIZ-SEKERLEME","7","18648.00","2019-08-26 08:48:20","2019-08-26 08:48:20","2664.00","2664.00","2664.00"
26747,"WEE 828 SILIKON UC.GEN.BIB.EMZ.NO1","WEE","BEBEK","BEBE MALZEMELERI","4","38.40","2019-07-11 18:16:26","2019-07-11 18:16:26","9.60","9.60","9.60"
3977,"NESTLE 65 GR ANTEP FISTIKLI KARE *6*","NESTLE","SEKERLEME","CIKOLATA-GOFRET","3","11.97","2019-07-20 11:39:14","2019-07-20 11:39:14","3.99","3.99","3.99"
9376,"MILUPA APTAMIL SUTLU BISK. 500 GR","MILUPA","BEBEK","HAZIR YEMEK-MAMA","1","27.95","2019-05-16 08:15:27","2019-05-16 08:15:27","27.95","27.95","27.95"
17676,"SIRMA DOGAL YOGURT 2000 GR","SIRMA","KAHVALTILIK","SUT-YOGURT-PEYNIR","10","110.00","2019-09-05 09:13:39","2019-09-05 09:13:39","11.00","11.00","11.00"
27261,"0232 DEV BOY STICKER","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","27.65","2019-09-15 08:42:11","2019-09-15 08:42:11","3.95","3.95","3.95"
27453,"NASRETTIN HOCA FIKRALARI / COCUK GEZG.","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","15.60","2019-10-08 11:23:11","2019-10-08 11:23:11","3.90","3.90","3.90"
11319,"TITIZ KARMA CAM KAVANOZ","TITIZ","EV","MUTFAK GERECLERI","3","11.70","2019-08-01 16:40:39","2019-08-01 16:40:39","3.90","3.90","3.90"
19206,"KOL.EYUP S.T.HATIRALAR 400 ML *24*","EYUP SABRI","KOZMETIK","PARFUM-DEODORANT","3","56.25","2019-06-09 08:04:50","2019-06-09 08:04:50","18.75","18.75","18.75"
25461,"EVEREST KM-6600 SIYAH 2.4 Ghz 1000/1200 KABLOSUZ MAUSE","EVEREST","EV","ELEKTRIK-ELEKTRONIK","4","84.00","2019-05-21 08:36:47","2019-05-21 08:36:47","21.00","21.00","21.00"
22804,"GEZER AIRBLOW FILET (KIZ)GT6YFM.08012.01","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","9","130464.00","2019-12-27 09:13:39","2019-12-27 09:13:39","14496.00","14496.00","14496.00"
14006,"KOLES.SET BOYA 4/77 KADIFE KAHVE","KOLESTON","KOZMETIK","SAC BAKIM","10","249.00","2019-01-24 08:54:31","2019-01-24 08:54:31","24.90","24.90","24.90"
18215,"TARIS SIRKE 500 ML ELMA CAM SISE *16*","TARIS","GIDA","HAZIR YEMEK-KONSERVE-SALCA","1","3456.00","2019-05-17 13:22:37","2019-05-17 13:22:37","3456.00","3456.00","3456.00"
12828,"PRT.KUMANDALI ARABA","OYUNCAK","EV","KISISEL ILGI-EGLENCE","6","49.50","2019-01-15 08:12:30","2019-01-15 08:12:30","8.25","8.25","8.25"
27740,"GEZER ZENNE PARMAKARASI GT5YZE.08667.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","3","62.70","2019-04-06 17:53:12","2019-04-06 17:53:12","20.90","20.90","20.90"
9887,"CANEM HAPPY LOVE BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","3","27.00","2019-08-20 21:19:27","2019-08-20 21:19:27","9.00","9.00","9.00"
15153,"DOVE BODY SILK 300 ML F.TOUCH","DOVE","KOZMETIK","VUCUT-EL BAKIM","4","31.60","2019-12-12 16:01:40","2019-12-12 16:01:40","7.90","7.90","7.90"
11634,"ULKER DUCROS ET IZ. CES.70 GR *12*","ULKER","GIDA","TUZ-BAHARAT","6","34416.00","2019-03-03 13:54:15","2019-03-03 13:54:15","5736.00","5736.00","5736.00"
5339,"BIOBLAS SAMP. 360 ML ZAYIF SACLAR *24*","BIOBLAS","KOZMETIK","DUS-BANYO","3","56.70","2019-10-12 20:37:19","2019-10-12 20:37:19","18.90","18.90","18.90"
12507,"WATTSON 4 LU TUKEN.KALEM SET","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","1.20","2019-01-23 12:23:39","2019-01-23 12:23:39","1.20","1.20","1.20"
4916,"TORKU BISK.131 GR TAM BUGDAYLI *24*","TORKU","GIDA","BISKUVI-CEREZ","4","5.80","2019-04-26 14:14:59","2019-04-26 14:14:59","1.45","1.45","1.45"
14104,"OYUNCAK MUTFAK SETI 2'LI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","850.50","2019-07-07 08:58:10","2019-07-07 08:58:10","94.50","94.50","94.50"
2888,"HOBBY SIVI SAB.450 ML NAR OZLU *24*","HOBBY","KOZMETIK","DUS-BANYO","1","1.20","2019-03-18 11:23:11","2019-03-18 11:23:11","1.20","1.20","1.20"
20136,"KOSKA RECEL 1700 GR BOGURTLEN *4*","KOSKA","KAHVALTILIK","BAL-RECEL","7","159.25","2019-03-23 17:28:17","2019-03-23 17:28:17","22.75","22.75","22.75"
22509,"TORUNOGLU TULUM 500 GR BEZ *24*","TORUNOGLU","KAHVALTILIK","SUT-YOGURT-PEYNIR","10","235.00","2019-11-25 08:21:03","2019-11-25 08:21:03","23.50","23.50","23.50"
8414,"TEMAT KUP BLOK","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","9","54.00","2019-09-12 20:31:27","2019-09-12 20:31:27","6.00","6.00","6.00"
9621,"MİKRO GLUE STICK 9GR","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","13.65","2019-02-23 18:12:20","2019-02-23 18:12:20","1.95","1.95","1.95"
16279,"SERVE BOLD 0,7 VERSATIL KALEM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-01-20 08:01:06","2019-01-20 08:01:06","1.20","1.20","1.20"
19964,"LİVAN HATIRA DEFTERİ","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","4","26.00","2019-06-21 08:17:07","2019-06-21 08:17:07","6.50","6.50","6.50"
11416,"MUZIK KALPLI PELUS AYICIK 58 CM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","1188.00","2019-04-15 08:42:30","2019-04-15 08:42:30","132.00","132.00","132.00"
23099,"HZ.HATICE /BAHAR","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","7","28.56","2019-05-31 08:49:47","2019-05-31 08:49:47","4.08","4.08","4.08"
514,"MUDURNU SOKLU TAB. BUT","MUDURNU","KUMES","PILIC","6","47.16","2019-05-22 13:01:24","2019-05-22 13:01:24","7.86","7.86","7.86"
27396,"EGLENCELI MATEMATIK / ICONININ","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","16.32","2019-06-28 08:20:59","2019-06-28 08:20:59","4.08","4.08","4.08"
14921,"TORKU PEYNIR LABNE 200 GR *32*","TORKU","KAHVALTILIK","SUT-YOGURT-PEYNIR","2","11.98","2019-09-01 08:09:11","2019-09-01 08:09:11","5.99","5.99","5.99"
15681,"GUMUS BAY-BAYAN ATLET","GUMUS","EV","TEKSTIL-GIYIM-AKSESUAR","4","10512.00","2019-06-02 08:27:11","2019-06-02 08:27:11","2628.00","2628.00","2628.00"
10397,"FUNNY 3D PUZZLE 3BOYUTLU HD YAPBOZ","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","2","17.50","2019-11-24 09:55:09","2019-11-24 09:55:09","8.75","8.75","8.75"
5482,"DETAN ELEK.CIHAZ+YEDEK *24*","DETAN","TEMIZLIK","EV TEMIZLEYICILER","1","16.98","2019-03-13 08:43:49","2019-03-13 08:43:49","16.98","16.98","16.98"
3314,"A.AVIEN OJE 274","AVIEN","KOZMETIK","MAKYAJ","3","5.70","2019-02-27 15:09:28","2019-02-27 15:09:28","1.90","1.90","1.90"
16201,"OYUNCAK KT. PILLI MUTFAK SETI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","384.65","2019-12-21 08:23:12","2019-12-21 08:23:12","54.95","54.95","54.95"
17006,"ALGIDA CORNETTO DISC K.DUT BOG.160 ML","ALGIDA","SUT","DONDURMA-SUTLU TATLI","4","22.00","2019-07-07 20:53:55","2019-07-07 20:53:55","5.50","5.50","5.50"
19112,"HOBBY SIVI SAB.400 ML MOR ROMN.*24*","HOBBY","KOZMETIK","DUS-BANYO","3","9.00","2019-09-06 08:15:04","2019-09-06 08:15:04","3.00","3.00","3.00"
22041,"BIZIM MUT.CORBA SIYEZ BUGDAYI 107,5 GR *12*","BIZIM","GIDA","CORBA-BULYON","5","9.75","2019-09-16 19:16:19","2019-09-16 19:16:19","1.95","1.95","1.95"
24536,"MILUPA APTAMIL 350 GR PRE- AKILLI KUTU","MILUPA","BEBEK","HAZIR YEMEK-MAMA","3","66528.00","2019-03-13 08:58:43","2019-03-13 08:58:43","22176.00","22176.00","22176.00"
1722,"SIRMA TUZLU TEREYAGI KG","SIRMA","KAHVALTILIK","TEREYAG-MARGARIN","10","429.50","2019-01-29 08:17:50","2019-01-29 08:17:50","42.95","42.95","42.95"
15272,"TORKU BAR CIK.30 GR COC.TROP.H.CEV. 144*","TORKU","SEKERLEME","CIKOLATA-GOFRET","8","6.00","2019-01-13 09:13:39","2019-01-13 09:13:39","0.75","0.75","0.75"
22091,"KEÇELI KALEM 10LU ÇIFT TARAFLI*12","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","59.60","2019-02-26 08:35:00","2019-02-26 08:35:00","7.45","7.45","7.45"
10029,"ARIELMATIK KONS.6 KG.BYZ.CICEK *3*","ARIEL","DETERJAN","CAMASIR YIKAMA","8","272448.00","2019-08-20 08:47:33","2019-08-20 08:47:33","34056.00","34056.00","34056.00"
10059,"GOLF MATRAX MEYV.BUZ KAV-PORT-CIL*24*","GOLF","SUT","DONDURMA-SUTLU TATLI","1","912.00","2019-06-24 12:09:38","2019-06-24 12:09:38","912.00","912.00","912.00"
25092,"SIGARA VICEROY SWITCH","VICEROY","SIGARALAR","SIGARALAR","7","101.50","2019-04-24 18:03:57","2019-04-24 18:03:57","14.50","14.50","14.50"
21113,"AYTAC SALAM 200 GR KAHVALTI DANA *8*","AYTAC","ET","ISLENMIS ET","1","17.25","2019-02-27 08:30:14","2019-02-27 08:30:14","17.25","17.25","17.25"
8227,"BUYUK 155 POLIS MCQUEEN ARABA","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","96.25","2019-09-09 15:27:43","2019-09-09 15:27:43","19.25","19.25","19.25"
10945,"SEBAMED CLEAR FACE TEMIZLEME KÖPÜGÜ","SEBAMED","KOZMETIK","KISISEL BAKIM","2","64.92","2019-03-09 16:20:27","2019-03-09 16:20:27","32.46","32.46","32.46"
4464,"MOLPED.SOFT CARE GECE SUP.EKO 20 LI*16*","MOLPED","KAGIT","KISISEL BAKIM","4","35.96","2019-03-16 08:36:47","2019-03-16 08:36:47","8.99","8.99","8.99"
18901,"MOLFIX FIRSAT MAXI 60 LI*3*","MOLFIX","BEBEK","BEBE MALZEMELERI","3","146.70","2019-08-23 17:53:12","2019-08-23 17:53:12","48.90","48.90","48.90"
25624,"PRF.REBUL 100 ML 3 LU KOFRE PRSTIGE","REBUL","KOZMETIK","PARFUM-DEODORANT","3","74.70","2019-01-03 15:41:31","2019-01-03 15:41:31","24.90","24.90","24.90"
12031,"ETI PUF RENKLI 18 GR.*48*","ETI","GIDA","BISKUVI-CEREZ","10","5.00","2019-10-27 19:03:29","2019-10-27 19:03:29","0.50","0.50","0.50"
13171,"DALAN SAMP.400 ML ONARICI BAKIM *12*","DALAN","KOZMETIK","DUS-BANYO","9","123.75","2019-08-06 08:10:13","2019-08-06 08:10:13","13.75","13.75","13.75"
20934,"KIRTA.MABER SOFT SILGI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","4","10.00","2019-07-31 20:37:19","2019-07-31 20:37:19","2.50","2.50","2.50"
23644,"PENTI 80 DEN PRETTY 10","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","5","26340.00","2019-02-20 16:17:44","2019-02-20 16:17:44","5268.00","5268.00","5268.00"
9249,"EKICI KASAR PEY.400 GR*12*","EKICI","KAHVALTILIK","SUT-YOGURT-PEYNIR","2","41.80","2019-04-02 16:24:12","2019-04-02 16:24:12","20.90","20.90","20.90"
8180,"GOLGEKAPAN KARANLIK KUREDEN KACIS","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","1","5.90","2019-12-12 11:34:39","2019-12-12 11:34:39","5.90","5.90","5.90"
11161,"PALETTE DELUXE 6-4","PALETTE","KOZMETIK","SAC BAKIM","6","104.70","2019-12-01 08:36:46","2019-12-01 08:36:46","17.45","17.45","17.45"
5592,"ALGIDA MAX CILEKLI 70 ML *30*","ALGIDA","SUT","DONDURMA-SUTLU TATLI","10","6960.00","2019-10-09 08:57:27","2019-10-09 08:57:27","696.00","696.00","696.00"
9350,"DOGADAN FORM KARISIK 40 GR *12*","DOGADAN","CAY-KAHVE-SEKER","GAZSIZ ICECEK","9","49.14","2019-11-14 13:03:51","2019-11-14 13:03:51","5.46","5.46","5.46"
20087,"P.BA.DALGIC ORTA OVAL TEPSI","PASA BAHCE","EV","MUTFAK GERECLERI","8","54912.00","2019-01-05 08:20:10","2019-01-05 08:20:10","6864.00","6864.00","6864.00"
10661,"P.BA.10268 MARMARA KAYIK K.","PASA BAHCE","EV","MUTFAK GERECLERI","2","6.24","2019-12-02 08:47:33","2019-12-02 08:47:33","3.12","3.12","3.12"
14864,"OFIS ICLI KEK","OFIS","SEKERLEME","UNLU MAMUL-TATLI","9","5.94","2019-08-21 20:53:55","2019-08-21 20:53:55","0.66","0.66","0.66"
12398,"CENTI 24 LU KURUBOYA","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","2","2.40","2019-02-04 18:35:43","2019-02-04 18:35:43","1.20","1.20","1.20"
11892,"BAY.SEK.ULKER CIKOLATIN 1KG *1*","ULKER","SEKERLEME","SAKIZ-SEKERLEME","9","445.50","2019-09-05 08:20:59","2019-09-05 08:20:59","49.50","49.50","49.50"
19857,"BIZIM MUT BULGUR PILAVLIK 2.5 KG *6*","BIZIM","GIDA","BAKLIYAT-MAKARNA","4","2527968.00","2019-12-28 08:40:33","2019-12-28 08:40:33","631992.00","631992.00","631992.00"
21853,"OYUNCAK 200 PARCA PUZZLE KIM ANDERSON","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","133.75","2019-12-06 08:57:10","2019-12-06 08:57:10","26.75","26.75","26.75"
25035,"MAGNUM MP202 VERSATIL SIYAH 07","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","8.40","2019-05-16 19:03:29","2019-05-16 19:03:29","1.20","1.20","1.20"
19351,"HERO BABY 110 GR SUTLU PRINC MISIRLI","HERO","BEBEK","HAZIR YEMEK-MAMA","2","7.50","2019-06-29 08:15:27","2019-06-29 08:15:27","3.75","3.75","3.75"
10995,"PUZZLE 100 PRC.CARS 2","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","2","50.50","2019-07-07 08:36:47","2019-07-07 08:36:47","25.25","25.25","25.25"
22802,"GEZER 7978.01 EVA FILET ERKEK *12*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","10","129.90","2019-12-14 18:03:57","2019-12-14 18:03:57","12.99","12.99","12.99"
4053,"MUZIKLI KALPLI ATKILI AYI 45 CM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","6","518.70","2019-04-26 08:21:35","2019-04-26 08:21:35","86.45","86.45","86.45"
14193,"BIG BABOL STICK TUTTI FRU.*20*","BIG BABOL","SEKERLEME","SAKIZ-SEKERLEME","1","396.00","2019-02-16 08:08:49","2019-02-16 08:08:49","396.00","396.00","396.00"
21685,"ESSE COTTON KILOTLU","ESSE","EV","TEKSTIL-GIYIM-AKSESUAR","6","24192.00","2019-08-04 21:08:20","2019-08-04 21:08:20","4032.00","4032.00","4032.00"
10223,"KENT OLIPS 28 GR CILEK *24*","KENT","SEKERLEME","SAKIZ-SEKERLEME","7","12.25","2019-06-07 08:23:12","2019-06-07 08:23:12","1.75","1.75","1.75"
6085,"SC.BRITE YESIL KLAS.TIR.KORU.*24*","SC BRITE","TEMIZLIK","BULASIK YIKAMA","1","1512.00","2019-12-21 20:31:27","2019-12-21 20:31:27","1512.00","1512.00","1512.00"
10241,"BULUT LOKUM CIFTE KAVRUL.FISTIKLI KG","BULUT","SEKERLEME","SAKIZ-SEKERLEME","2","41.90","2019-02-17 08:58:25","2019-02-17 08:58:25","20.95","20.95","20.95"
7685,"EN SEVILEN MASALLAR","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","9","30024.00","2019-08-29 13:03:51","2019-08-29 13:03:51","3336.00","3336.00","3336.00"
2180,"BANVIT TABAKLI IZGARA TAVA KG.","BANVIT","KUMES","PILIC","7","181.65","2019-05-20 08:17:25","2019-05-20 08:17:25","25.95","25.95","25.95"
9914,"SARF (SHD) PAKET ET KIYMA ETIKETI","SARF","SARF","SARF","10","1.90","2019-04-10 08:28:22","2019-05-22 08:20:10","0.19","0.19","0.19"
25474,"OYUNCAK SU TABANCASI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","2","11.00","2019-08-15 09:21:56","2019-08-15 09:21:56","5.50","5.50","5.50"
16068,"MAR.BIRLIK Z.YAGI NAT.SIZMA 1 LT.PET*12*","MARMARA BIRLIK","GIDA","SIVI YAG","3","73836.00","2019-02-16 14:37:44","2019-02-16 14:37:44","24612.00","24612.00","24612.00"
5386,"GUNSAN 2 LI 2 MT GRUP PRZ","GUNSAN","EV","ELEKTRIK-ELEKTRONIK","5","111420.00","2019-10-31 21:58:17","2019-10-31 21:58:17","22284.00","22284.00","22284.00"
2813,"GILLETTE BLUE III SISTEM+6","GILLETTE","KOZMETIK","YUZ BAKIM","2","38688.00","2019-11-02 15:33:46","2019-11-02 15:33:46","19344.00","19344.00","19344.00"
2536,"PRIMA IKIZ PR.CARE MAXI 32'LI *3*","PRIMA","BEBEK","BEBE MALZEMELERI","8","399.20","2019-04-03 16:34:26","2019-04-03 16:34:26","49.90","49.90","49.90"
10463,"FABER VERSATIL POLY MATIC 0.5","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","3","34.50","2019-02-06 12:38:35","2019-02-06 12:38:35","11.50","11.50","11.50"
11632,"OYUNCAK ASETAT KUT.KAHRAMAN BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","607.50","2019-11-09 10:20:40","2019-11-09 10:20:40","60.75","60.75","60.75"
7364,"KIRTA.LINEPLUS FOSFORLU KLM.TRC.","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","4.25","2019-12-03 13:01:24","2019-12-03 13:01:24","4.25","4.25","4.25"
5283,"TEKFEN SOFTLITE 60 WATT *100*","TEKFEN","EV","ELEKTRIK-ELEKTRONIK","1","1008.00","2019-10-22 19:16:19","2019-10-22 19:16:19","1008.00","1008.00","1008.00"
4063,"PATOS SUPER BOY MEKS.ATSI 100 GR*21*","PATOS","GIDA","BISKUVI-CEREZ","10","35.00","2019-02-22 16:24:12","2019-02-22 16:24:12","3.50","3.50","3.50"
17501,"SARF (SHD) BATON TEREYAGI KOLISI","SARF","SARF","SARF","10","1.90","2019-01-12 18:05:56","2019-01-12 18:05:56","0.19","0.19","0.19"
18464,"OYUNCAK METAL MODEL CEK BIR.ARABALAR","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","1","22.99","2019-07-19 12:23:39","2019-07-19 12:23:39","22.99","22.99","22.99"
24698,"10x15 DIKISLI BLOKNOT A6/1","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","10","17.50","2019-09-22 11:39:14","2019-09-22 11:39:14","1.75","1.75","1.75"
9508,"PAREX CAM BEZI 3 AL 2 ODE*24*","PAREX","TEMIZLIK","EV TEMIZLIK GERECLERI","4","27.60","2019-07-20 18:50:39","2019-07-20 18:50:39","6.90","6.90","6.90"
